"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
4619,Strusina,RatherSafe,52543456-1b62-47fb-832c-21213eac15cc,CALCULATING_PATH,PATROLLING,0
4619,,,c9356429-d8b3-4b14-999d-78f32a511b5c,CALCULATING_PATH,PATROLLING,0
4619,Strusina,RatherSafe,26998f1b-d30a-48cf-99d5-849f9c4a29e1,CALCULATING_PATH,PATROLLING,0
4673,Moœcice,RatherSafe,bf045cb1-7138-478e-bf02-41ddf7c8253f,TRANSFER_TO_INTERVENTION,INTERVENTION,0
4694,Gumniska-Zab³ocie,Safe,db19be56-3170-42eb-9b93-ad0d4886c26c,PATROLLING,CALCULATING_PATH,0
4695,Jasna,RatherSafe,556f11eb-1dc2-4359-88aa-a27d8180163a,TRANSFER_TO_FIRING,FIRING,0
4695,Jasna,RatherSafe,9bfb8e93-a3a5-4d0d-bd2f-7d40b6d7be35,TRANSFER_TO_FIRING,FIRING,0
4695,Jasna,RatherSafe,3159f8d4-ea20-44ad-abec-2208a2442265,TRANSFER_TO_FIRING,FIRING,0
4696,Piaskówka,RatherSafe,1c006437-9208-4e42-8280-2aecce4e8a39,PATROLLING,CALCULATING_PATH,0
4696,Jasna,RatherSafe,a975a7c1-794c-46de-b854-26bb54849f06,TRANSFER_TO_FIRING,FIRING,0
4707,Jasna,RatherSafe,a2f74238-9078-4b62-9e73-392c54778b54,TRANSFER_TO_FIRING,PATROLLING,0
4707,Jasna,RatherSafe,f5154a28-89bd-44b0-b047-a8ea2e052943,TRANSFER_TO_FIRING,PATROLLING,0
4708,Jasna,RatherSafe,646ccb3a-acb5-4f17-af1f-b8313878e345,TRANSFER_TO_FIRING,PATROLLING,0
4708,Gumniska-Zab³ocie,Safe,db19be56-3170-42eb-9b93-ad0d4886c26c,CALCULATING_PATH,PATROLLING,0
4708,Piaskówka,RatherSafe,1c006437-9208-4e42-8280-2aecce4e8a39,CALCULATING_PATH,PATROLLING,0
4719,Piaskówka,RatherSafe,93632a4c-ebf4-493a-9e83-705ef01a6e1a,PATROLLING,CALCULATING_PATH,0
