"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
16537,Dêbniki,NotSafe,1fcbfd9a-2ec2-4f99-b8aa-0612184f0976,CALCULATING_PATH,PATROLLING,0
16538,Czy¿yny,RatherSafe,98e64681-7b99-449b-947b-b5eccb2d0586,PATROLLING,CALCULATING_PATH,0
16565,Swoszowice,RatherSafe,56906fe3-a172-4b0a-bc01-1737cb31e8b3,PATROLLING,CALCULATING_PATH,0
16566,£agiewniki-Borek Fa³êcki,RatherSafe,de6ef357-6419-4a69-9054-3e1d2ba1dd19,CALCULATING_PATH,PATROLLING,0
16567,£agiewniki-Borek Fa³êcki,RatherSafe,97bf44ee-c0a0-4258-8a37-fec05e164285,CALCULATING_PATH,PATROLLING,0
16592,Podgórze,RatherSafe,664a6b82-f3f9-4ca4-8a2b-09d1468aee99,PATROLLING,TRANSFER_TO_INTERVENTION,0
16592,Podgórze,RatherSafe,664a6b82-f3f9-4ca4-8a2b-09d1468aee99,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16593,£agiewniki-Borek Fa³êcki,RatherSafe,7512b24b-3cf4-42e0-91ab-d5cd2d2ed04a,CALCULATING_PATH,PATROLLING,0
16594,Swoszowice,RatherSafe,56906fe3-a172-4b0a-bc01-1737cb31e8b3,CALCULATING_PATH,PATROLLING,0
16594,Czy¿yny,RatherSafe,98e64681-7b99-449b-947b-b5eccb2d0586,CALCULATING_PATH,PATROLLING,0
16619,Pr¹dnik Bia³y,RatherSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16619,Podgórze,RatherSafe,664a6b82-f3f9-4ca4-8a2b-09d1468aee99,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16620,Nowa Huta,RatherSafe,df8a8fa3-dd81-4605-9304-d1ab3e505e9a,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16647,Swoszowice,RatherSafe,feb54bca-d044-4f80-b7d4-351de1bf8f77,PATROLLING,CALCULATING_PATH,0
16672,Swoszowice,RatherSafe,feb54bca-d044-4f80-b7d4-351de1bf8f77,CALCULATING_PATH,PATROLLING,0
16700,Pr¹dnik Bia³y,RatherSafe,c520aa46-7fbb-458d-bfc4-99bc5784ca26,PATROLLING,TRANSFER_TO_INTERVENTION,0
16701,Pr¹dnik Bia³y,RatherSafe,c520aa46-7fbb-458d-bfc4-99bc5784ca26,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16701,Dêbniki,NotSafe,664a6b82-f3f9-4ca4-8a2b-09d1468aee99,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16702,Czy¿yny,RatherSafe,a4eef3c3-c582-4862-8bba-838db150522f,PATROLLING,CALCULATING_PATH,0
16729,Czy¿yny,RatherSafe,a7dbea49-24fc-4360-84e8-58f96dc305f4,PATROLLING,TRANSFER_TO_INTERVENTION,0
16729,Czy¿yny,RatherSafe,a7dbea49-24fc-4360-84e8-58f96dc305f4,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16730,Pr¹dnik Bia³y,RatherSafe,c520aa46-7fbb-458d-bfc4-99bc5784ca26,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16730,Czy¿yny,RatherSafe,a4eef3c3-c582-4862-8bba-838db150522f,CALCULATING_PATH,PATROLLING,0
16756,Nowa Huta,RatherSafe,704f4249-9bd9-4951-b5f9-9b1cfdb75c00,PATROLLING,TRANSFER_TO_INTERVENTION,0
16757,Nowa Huta,RatherSafe,704f4249-9bd9-4951-b5f9-9b1cfdb75c00,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16757,Czy¿yny,RatherSafe,a7dbea49-24fc-4360-84e8-58f96dc305f4,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16782,Nowa Huta,RatherSafe,704f4249-9bd9-4951-b5f9-9b1cfdb75c00,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16807,Bie¿anów-Prokocim,RatherSafe,60222e0f-f349-413f-a3f2-dd427389c35f,PATROLLING,TRANSFER_TO_INTERVENTION,0
